AdminStrata,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Borno,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe,Yobe
2019-06-01,100.52579884465179,95.92800988617546,14,20.988729772516308,10.0,9.323227331978973,12.400240775699976,0.3710263809677419,100.04718672189536,4946724,0.22287927008902586,157.6554,28.0,20.591488611914393,115.73951519101743,113.96717739743131,20,26.92318287317676,147.0,11.88898010020693,13.153346984526964,0.22251688064516129,103.43996661982109,5884116,0.2676136582320574,63.25420000000002,28.0,36.20255798663096,109.04338230065521,111.1392189548791,48,29.32077982024953,0.0,12.298680220936609,11.43706583990847,0.18723580967741932,98.4658763823344,4340967,0.14045909432943068,30.3383,28.0,30.97214947859724
2019-06-02,101.74964469641527,96.68349797271723,14,19.922836450484642,5.0,9.323227331978973,12.400240775699976,0.37493243,100.06088858860191,4946724,0.22308071240913252,158.51399999999995,29.0,20.288276340904225,117.14416802575613,115.14258603008055,20,28.52316778802945,147.0,11.88898010020693,13.153346984526964,0.22378414516129036,103.6139736548859,5884116,0.2678151412717728,65.58430000000003,29.0,35.593147136588996,109.89752318316737,111.93519139327258,48,29.906715015830887,0.0,12.298680220936609,11.43706583990847,0.18762213870967745,98.55666962015404,4340967,0.13953600224093698,32.3494,29.0,29.76999641463058
2019-06-03,102.95518562591538,97.41782318389,14,21.06418595546496,5.0,9.323227331978973,12.400240775699976,0.37885587129032255,100.07366600467657,4946724,0.2232821547292392,159.37259999999995,30.0,21.42863784712739,118.56383227349752,116.31624704129923,20,28.564739570250488,157.0,11.88898010020693,13.153346984526964,0.22512075645161286,103.8035819140983,5884116,0.2680166243114883,67.91440000000003,30.0,35.2490120219589,110.81897411552679,112.77243727031782,48,29.678248041230425,0.0,12.298680220936609,11.43706583990847,0.18801518387096772,98.64674567845258,4340967,0.1386129101524433,34.360499999999995,30.0,29.48843109303895
2019-06-04,104.14242163315204,98.13098551969375,14,21.130479061281136,5.0,9.323227331978973,12.400240775699976,0.3827967048387096,100.08551897011938,4946724,0.22348359704934587,160.2312,30.0,20.537464923153127,119.99850793424166,117.48816043108738,20,29.796081464799805,157.0,11.88898010020693,13.153346984526964,0.22652671451612905,104.00879139745828,5884116,0.2682181073512037,70.24450000000002,30.0,33.095853051260036,111.80773509773344,113.650956586015,48,30.26418754472675,0.0,12.298680220936609,11.43706583990847,0.18841494516129034,98.73610455722984,4340967,0.1376898180639496,36.3716,30.0,28.130099015754666
2019-06-05,105.31135271812526,98.82298498012855,14,22.29912289623888,5.0,9.323227331978973,12.400240775699976,0.3867549306451613,100.09644748493038,4946724,0.22368503936945253,161.08979999999997,29.0,20.553907881534432,121.44819500798857,118.658326199445,20,31.139726827627346,177.0,11.88898010020693,13.153346984526964,0.2280020193548387,104.22960210496583,5884116,0.2684195903909192,72.57460000000002,29.0,31.683721732675053,112.86380612978736,114.57074934036406,48,31.721230677709972,0.0,12.298680220936609,11.43706583990847,0.1888214225806452,98.824746256486,4340967,0.13676672597545594,38.38269999999999,29.0,26.26585139074345
2019-06-06,106.46197888083506,99.49382156519432,14,22.763176318390144,9.0,9.323227331978973,12.400240775699976,0.39073054870967744,100.1064515491095,4946724,0.2238864816895592,161.9484,28.0,20.273974458658,122.91289349473816,119.82674434637207,20,33.27645310711013,177.0,11.88898010020693,13.153346984526964,0.2295466709677419,104.46601403662098,5884116,0.2686210734306346,74.90470000000002,28.0,31.613248846948977,113.98718721168846,115.53181553336492,48,32.281180768256554,0.0,12.298680220936609,11.43706583990847,0.18923461612903228,98.912670776221,4340967,0.13584363388696222,40.39379999999999,28.0,25.57276186366861
2019-06-07,107.59430012128142,100.14349527489112,14,23.063012950962143,9.0,9.323227331978973,12.400240775699976,0.394723559032258,100.11553116265677,4946724,0.22408792400966587,162.80700000000002,27.0,21.40757835572469,124.39260339449056,120.99341487186865,20,33.56952756866885,153.0,11.88898010020693,13.153346984526964,0.23116066935483875,104.71802719242376,5884116,0.2688225564703501,77.23480000000002,27.0,32.222734114372784,115.17787834343682,116.5341551650177,48,32.121563405208285,0.0,12.298680220936609,11.43706583990847,0.1896545258064516,98.9998781164348,4340967,0.13492054179846855,42.40489999999999,27.0,26.344318048302988
2019-06-08,108.70831643946438,100.77200610921894,14,22.398527947537065,9.0,9.323227331978973,12.400240775699976,0.3987339616129032,100.12368632557218,4946724,0.22428936632977253,163.66559999999996,26.0,20.206592929798024,125.8873247072457,122.1583377759347,20,33.44750261118808,153.0,11.88898010020693,13.153346984526964,0.23284401451612904,104.98564157237406,5884116,0.26902403951006554,79.56490000000002,26.0,31.50003738646193,116.43587952503236,117.57776823532231,48,32.513767431445146,0.0,12.298680220936609,11.43706583990847,0.19008115161290326,99.08636827712748,4340967,0.13399744970997485,44.41599999999999,26.0,26.649966481861785
2019-06-09,109.80402783538388,101.37935406817772,14,23.30279816931971,9.0,9.323227331978973,12.400240775699976,0.40276175645161294,100.13091703785575,4946724,0.2244908086498792,164.5242,25.0,19.828909473295493,127.39705743300355,123.32151305857019,20,33.39182108330443,143.0,11.88898010020693,13.153346984526964,0.2345967064516129,105.268857176472,5884116,0.26922552254978105,81.89500000000002,25.0,31.09773167416807,117.7611907564752,118.6626547442788,48,33.447458018505245,2.0,12.298680220936609,11.43706583990847,0.19051449354838712,99.172141258299,4340967,0.13307435762148118,46.4271,25.0,27.429682076246518
2019-06-10,110.88143430903996,101.96553915176756,14,23.735574205391327,9.0,9.323227331978973,12.400240775699976,0.4068069435483872,100.1372232995075,4946724,0.2246922509699859,165.38279999999997,24.0,19.79340720711615,128.92180157176418,124.48294071977516,20,34.47154049898221,157.0,11.88898010020693,13.153346984526964,0.2364187451612904,105.56767400471749,5884116,0.26942700558949645,84.22510000000003,24.0,30.70739353114793,119.15381203776523,119.78881469188715,48,34.41316365223913,2.0,12.298680220936609,11.43706583990847,0.19095455161290326,99.25719705994932,4340967,0.13215126553298745,48.4382,24.0,27.12668576468953
2019-06-11,111.85759402024007,102.50698987807623,14,24.33803973692666,9.0,9.323227331978973,12.400240775699976,0.4108387190322581,100.13880721744052,4946724,0.2248936932900926,164.6389,23.0,21.37601825201266,130.38482214490222,125.59921400201868,20,35.709120628288545,152.0,11.88898010020693,13.153346984526964,0.2383287719354839,105.88113697036951,5884116,0.269628488629212,85.78950000000002,23.0,31.882429636423048,120.47003609422752,120.84472050911829,48,34.30533747270508,2.0,12.298680220936609,11.43706583990847,0.19140874225806453,99.33958566075893,4340967,0.13122817344449378,49.07359999999999,23.0,27.71006346949586
2019-06-12,112.73250696898424,103.0037062471038,14,25.69435717613418,9.0,9.323227331978973,12.400240775699976,0.4148570829032257,100.13566879165488,4946724,0.22509513561019925,163.89500000000004,22.0,21.92568954605904,131.78611915241777,126.67033290530077,20,35.991320304292,140.0,11.88898010020693,13.153346984526964,0.2403267867741936,106.209246073428,5884116,0.26982997166892736,87.35390000000002,22.0,33.035525176088385,121.70986292586208,121.8303721959721,48,33.52565693047807,2.0,12.298680220936609,11.43706583990847,0.19187706548387096,99.4193070607278,4340967,0.13030508135600008,49.709,22.0,27.501231867168013
2019-06-13,113.50617315527242,103.45568825885027,14,26.612928619166198,9.0,9.323227331978973,12.400240775699976,0.4188620351612903,100.12780802215052,4946724,0.2252965779303059,163.15110000000004,21.0,21.814536358676733,133.12569259431075,127.69629742962141,20,35.93102228876353,137.0,11.88898010020693,13.153346984526964,0.2424127896774194,106.55200131389292,5884116,0.2700314547086428,88.91830000000002,21.0,34.971325739624724,122.87329253266887,122.74576975244871,48,33.29057514947687,2.0,12.298680220936609,11.43706583990847,0.19235952129032255,99.49636125985596,4340967,0.1293819892675064,50.3444,21.0,29.041066060414394
2019-06-14,114.17859257910463,103.86293591331558,14,27.81428748840825,9.0,9.323227331978973,12.400240775699976,0.4228535758064516,100.11522490892752,4946724,0.2254980202504126,162.40720000000005,20.0,20.904894936786533,134.40354247058121,128.6771075749806,20,36.969736905027005,137.0,11.88898010020693,13.153346984526964,0.2445867806451613,106.90940269176437,5884116,0.2702329377483583,90.48270000000002,20.0,34.04294986669493,123.96032491464794,123.59091317854805,48,33.70543422580825,2.0,12.298680220936609,11.43706583990847,0.1928561096774193,99.57074825814337,4340967,0.1284588971790127,50.9798,20.0,28.21134472162581
2019-06-15,114.7497652404809,104.22544921049979,14,29.318864019800788,9.0,9.323227331978973,12.400240775699976,0.4268317048387096,100.09791945198583,4946724,0.2256994625705193,161.66330000000005,19.0,19.319826131003392,135.61966878122908,129.61276334137835,20,37.108599664235676,137.0,11.88898010020693,13.153346984526964,0.24684875967741934,107.2814502070423,5884116,0.2704344207880737,92.04710000000004,19.0,33.87904529592876,124.97096007179928,124.36580247427014,48,35.4127051297691,2.0,12.298680220936609,11.43706583990847,0.1933668306451613,99.64246805559007,4340967,0.127535805090519,51.61520000000001,19.0,26.15705403129784
2019-06-16,115.21969113940119,104.54322815040285,14,29.84479358868629,4.0,9.323227331978973,12.400240775699976,0.4307964222580644,100.07589165132543,4946724,0.225900904890626,160.91940000000002,18.0,18.86571151486956,136.77407152625443,130.50326472881468,20,37.55076006449525,177.0,11.88898010020693,13.153346984526964,0.2491987267741935,107.6681438597267,5884116,0.2706359038277892,93.61150000000004,18.0,32.703763485443645,125.90519800412292,125.07043763961495,48,36.11550480764015,2.0,12.298680220936609,11.43706583990847,0.1938916841935484,99.71152065219606,4340967,0.1266127130020253,52.25060000000001,18.0,24.449786313462845
2019-06-17,115.58837027586551,104.81627273302477,14,29.843387924387056,4.0,9.323227331978973,12.400240775699976,0.4347477280645161,100.04914150694636,4946724,0.22610234721073266,160.17550000000008,17.0,18.86571151486956,137.8667507056573,131.34861173728956,20,38.91850514018016,195.0,11.88898010020693,13.153346984526964,0.2516366819354839,108.06948364981756,5884116,0.2708373868675046,95.17590000000004,17.0,31.475707117560702,126.76303871161876,125.70481867458253,48,38.3858455163135,2.0,12.298680220936609,11.43706583990847,0.19443067032258066,99.7779060479613,4340967,0.1256896209135316,52.88600000000001,17.0,23.223596098551184
2019-06-18,115.85580264987385,105.04458295836555,14,30.106779393536748,4.0,9.323227331978973,12.400240775699976,0.4386856222580645,100.01766901884862,4946724,0.2263037895308393,159.4316000000001,16.0,18.81068171701654,138.89770631943756,132.14880436680298,20,39.75563604231617,195.0,11.88898010020693,13.153346984526964,0.25416262516129035,108.48546957731493,5884116,0.2710388699072201,96.74030000000003,16.0,29.853244453998446,127.54448219428689,126.26894557917284,48,39.81800799842368,2.0,12.298680220936609,11.43706583990847,0.19498378903225805,99.8416242428858,4340967,0.12476652882503796,53.52140000000002,16.0,23.415936157770425
2019-06-19,116.02198826142624,105.22815882642523,14,28.59936908693023,4.0,9.323227331978973,12.400240775699976,0.4426101048387097,99.98147418703219,4946724,0.226505231850946,158.68770000000006,15.0,17.895016515494326,139.86693836759528,132.90384261735494,20,40.7082137562363,205.0,11.88898010020693,13.153346984526964,0.2567765564516129,108.91610164221878,5884116,0.2712403529469355,98.30470000000004,15.0,28.461767194471456,128.2495284521273,126.76281835338591,48,41.25204014970926,2.0,12.298680220936609,11.43706583990847,0.19555104032258067,99.90267523696957,4340967,0.12384343673654424,54.15680000000002,15.0,22.969952860519644
2019-06-20,116.08692711052264,105.36700033720379,14,29.048540246929694,4.0,9.323227331978973,12.400240775699976,0.4465211758064516,99.94055701149703,4946724,0.2267066741710527,157.9438000000001,14.0,18.05051452933524,140.7744468501305,133.61372648894556,20,41.406718460421736,197.0,11.88898010020693,13.153346984526964,0.2594784758064516,109.3613798445291,5884116,0.271441835986651,99.86910000000003,14.0,28.184868807611238,128.8781774851399,127.18643699722172,48,42.127845955444776,2.0,12.298680220936609,11.43706583990847,0.1961324241935484,99.9610590302126,4340967,0.12292034464805054,54.79220000000002,14.0,22.71071370204959
2019-06-21,116.07634023771386,105.48169526118856,14,29.50348570077025,4.0,9.323227331978973,12.400240775699976,0.45031066941348974,99.89328342602842,4946724,0.22690811649115936,157.17600000000004,13.0,17.751067089335606,141.5917437122429,134.2767874512003,20,43.53827927128656,240.0,11.88898010020693,13.153346984526964,0.2622202852492669,109.80293482751206,5884116,0.2716433190263664,101.60830000000004,13.0,26.46745891630837,129.48179792062592,127.60696646545759,48,45.04597853601022,2.0,12.298680220936609,11.43706583990847,0.19673269099706744,100.01345048610563,4340967,0.12199725255955685,57.48510000000001,13.0,21.04712414821901
2019-06-22,115.99022764299988,105.57224359837952,14,29.808707434611,4.0,9.323227331978973,12.400240775699976,0.4539785856598241,99.83965343062626,4946724,0.22710955881126604,156.40820000000005,12.0,16.841171572794778,142.3188289539327,134.8930255041194,20,43.74873945901425,253.0,11.88898010020693,13.153346984526964,0.2650019847800586,110.24076659116764,5884116,0.2718448020660818,103.34750000000004,12.0,26.74620554491311,130.06038975858522,128.0244067580936,48,46.02676556997503,2.0,12.298680220936609,11.43706583990847,0.1973518407331378,100.0598496046487,4340967,0.12107416047106315,60.178,12.0,22.064385836123467
2019-06-23,115.82858932638071,105.63864534877676,14,29.56820658251221,4.0,9.323227331978973,12.400240775699976,0.4575249245454545,99.77966702529056,4946724,0.2273110011313727,155.6404,11.0,16.41793591491061,142.9557025751996,135.46244064770272,20,44.81259534300879,253.0,11.88898010020693,13.153346984526964,0.267823574398827,110.67487513549581,5884116,0.2720462851057973,105.0867,11.0,25.687519558757515,130.61395299901778,128.4387578751297,48,46.40115839573679,2.0,12.298680220936609,11.43706583990847,0.19798987340175955,100.10025638584177,4340967,0.12015106838256948,62.870900000000006,11.0,22.669135845478138
2019-06-24,115.59142528785631,105.68090051238022,14,30.063486869840062,4.0,9.323227331978973,12.400240775699976,0.4609496860703813,99.71332421002138,4946724,0.22751244345147936,154.87259999999995,10.0,16.915793050825144,143.50236457604396,135.98503288195036,20,44.48070941408079,246.0,11.88898010020693,13.153346984526964,0.2706850541055718,111.10526046049664,5884116,0.2722477681455127,106.8259,10.0,25.17138340089053,131.14248764192376,128.85001981656592,48,44.822868019016745,2.0,12.298680220936609,11.43706583990847,0.19864678900293256,100.1346708296848,4340967,0.1192279762940758,65.5638,10.0,22.10600951020985
2019-06-25,115.2787355274267,105.69900908918991,14,29.60718454872548,12.0,9.323227331978973,12.400240775699976,0.4642528702346041,99.64062498481864,4946724,0.22771388577158605,154.10479999999995,9.0,17.825434472715347,143.95881495646552,136.4608022068622,20,44.462000623699204,265.0,11.88898010020693,13.153346984526964,0.2735864239002932,111.53192256617012,5884116,0.2724492511852282,108.5651,9.0,26.101821679555016,131.64599368730305,129.25819258240222,48,44.37082281879247,2.0,12.298680220936609,11.43706583990847,0.1993225875366569,100.16309293617789,4340967,0.11830488420558208,68.25670000000001,9.0,21.577267676469322
2019-06-26,114.89052004509188,105.69297107920582,14,28.41128540912479,12.0,9.323227331978973,12.400240775699976,0.4674344770381232,99.56156934968243,4946724,0.22791532809169274,153.33699999999996,8.0,18.49612034557662,144.32505371646428,136.8897486224383,20,44.245002483901615,248.0,11.88898010020693,13.153346984526964,0.27652768378299114,111.9548614525162,5884116,0.2726507342249436,110.3043,8.0,27.40912808729495,132.12447113515563,129.66327617263858,48,42.976335494424454,12.0,12.298680220936609,11.43706583990847,0.20001726900293254,100.18552270532099,4340967,0.1173817921170884,70.9496,8.0,22.102049101916556
